pageNumber,jobId,title,companyName,groupId,companyId,isTopGroup,tagsAndSkills,jobDescription,location,salaryLabel,currency,minimumSalary,maximumSalary,hideSalary,variablePercentage,minSalaryPerMonth,maxSalaryPerMonth,experienceText,minimumExperience,maximumExperience,footerPlaceholderLabel,createdDateISO,createdDateRaw,mode,board,vacancy,jobType,walkinJob,walkin_contactName,walkin_contactPhone,walkin_dailyTiming,walkin_venueAddress,walkin_startDate,walkin_endDate,companyApplyJob,companyApplyUrl,applyRedirectUrl,applyByTime,jdURL,staticUrl,ambitionBoxUrl,ambitionBoxReviewsCount,ambitionBoxRating,roleCategoryGid,todaysJob,jobAgentEligle,consultant,hiringFor,hideClientName,clientTitleString,brandedJDTemplateId,questionnaireIdPresent,exclusive,diversityTagText,logoPath,skillList
26,240826008872,Gen AI Architect,Sasken Technologies,22056,20343,0,"Agentic Ai,Data Science,Large Language Model,Python,Languages,Architecture,Artificial Intelligence,Large",Proficient in Python and have experience with using GenAI frameworks for development,"Hybrid - Hyderabad, Bengaluru",Not disclosed,INR,0,0,True,0,0.0,0.0,11-20 Yrs,11.0,20.0,24 Days Ago,2026-08-24T07:26:22.036Z,1787556382036.0,jp,1,,,False,,,,,,,False,,,4:56 PM,https://www.naukri.com/job-listings-gen-ai-architect-sasken-technologies-hyderabad-bengaluru-11-to-20-years-240826008872,sasken-technologies-jobs-careers-20343,https://www.ambitionbox.com/reviews/sasken-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,676.0,3.5,1019.0,False,True,,,,,,False,,,https://img.naukimg.com/logo_images/groups/v1/22056.gif,"['Agentic Ai', 'Data Science', 'Large Language Model', 'Python', 'Languages', 'Architecture', 'Artificial Intelligence', 'Large']"
32,180826008950,GEN AI Lead,Genpact,42932,30975,0,"Team Management,Agentic Ai,RAG Pipelines,Delivery,GEN AI Architect,LLM Integrations,Agile,Agentic workflows","Manage large,matrixed teams (30100+ FTEs) spanning architects,engineers,QA,business analysts,and scrum masters across multiple pods / PODs . <br><br>Demonstrated experience delivering at least one significant GenAI / AI program end to-end (not just POC-stage real production delivery) . Strong grounding in Agile / Scrum delivery at scale<br><br>Required Qualifications",Hybrid - Bengaluru,Not disclosed,INR,0,0,True,0,0.0,0.0,12-20 Yrs,12.0,20.0,30+ Days Ago,2026-08-18T03:44:47.738Z,1787024687738.0,jp,1,,,False,,,,,,,False,,,1:14 PM,https://www.naukri.com/job-listings-gen-ai-lead-genpact-bengaluru-12-to-20-years-180826008950,genpact-jobs-careers-25103,https://www.ambitionbox.com/reviews/genpact-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,45641.0,3.6,1028.0,False,True,,,,,7574.0,True,,,https://img.naukimg.com/logo_images/groups/v1/42932.gif,"['Team Management', 'Agentic Ai', 'RAG Pipelines', 'Delivery', 'GEN AI Architect', 'LLM Integrations', 'Agile', 'Agentic workflows']"
32,170826932276,"Software Engineer - Sr. Consultant level (Python, Gen AI, Agentic AI)",Visa Consolidated Support Services India,12067093,3025442,0,"Ai,Leadership,Financial Services,Apis,Debugging,Programming,Distributed Systems,Mobile Application Development","You should have experience technically leading and mentoring multi-skilled teams capable of rapid prototyping of new ideas as well as scale these to commercial solutions<br><br>Basic Qualifications:  9+ years of relevant work experience with a Bachelors Degree or at least 5 years of experience with an Advanced Degree (e.g<br><br>Masters,MBA,JD,MD) or 3 or more years of experience with a PhD.",Bengaluru,Not disclosed,INR,0,0,True,0,0.0,0.0,12-17 Yrs,12.0,17.0,30+ Days Ago,2026-08-17T13:10:59.823Z,1786972259823.0,jp,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=170826932276&logstr=srprestapi,https://visa.wd5.myworkdayjobs.com/Visa/job/IN---Bengaluru-India/Software-Engineer---Sr-Consultant-level_REF081940W,10:40 PM,https://www.naukri.com/job-listings-software-engineer-sr-consultant-level-python-gen-ai-agentic-ai-visa-consolidated-support-services-india-pvt-ltd-bengaluru-12-to-17-years-170826932276,visa-consolidated-support-services-india-jobs-careers-3025442,https://www.ambitionbox.com/reviews/visa-consolidated-support-services-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,22.0,3.5,1028.0,False,False,,,,,,False,,,https://img.naukimg.com/logo_images/groups/v1/12067093.gif,"['Ai', 'Leadership', 'Financial Services', 'Apis', 'Debugging', 'Programming', 'Distributed Systems', 'Mobile Application Development']"
36,10926914948,Gen AI Lead,Capgemini,1288,7053,0,"Ai,Generative Ai,Portfolio Management,Architecture,Research,Llm,Program Management,Ai Technologies",". Bachelors degree in IT,Business or relevant business function or equivalent.  . 15+ years of executive experience in IT,experience specifically in AI and Large Language Models (LLM).  . 5+ years of direct people management experience,including growing a technical team and recruiting (and retaining) talent",Bengaluru,Not disclosed,INR,0,0,True,0,0.0,0.0,15-20 Yrs,15.0,20.0,17 Days Ago,2026-09-01T06:54:15.629Z,1788245655629.0,jp,1,,,False,,,,,,,False,,,4:24 PM,https://www.naukri.com/job-listings-gen-ai-lead-capgemini-technology-services-india-limited-bengaluru-15-to-20-years-010926914948,capgemini-jobs-careers-649,https://www.ambitionbox.com/reviews/capgemini-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,57280.0,3.6,1039.0,False,True,,,,,,False,,,https://img.naukimg.com/logo_images/groups/v1/1288.gif,"['Ai', 'Generative Ai', 'Portfolio Management', 'Architecture', 'Research', 'Llm', 'Program Management', 'Ai Technologies']"
37,10626002563,Technical Project Manager (Gen AI),Everforth Quinnox,481178,16545,0,"generative ai,Artificial Intelligence,LLM,Machine Learning,Aiml,Power BI,Ci/Cd,Governance","AI / GenAI certifications preferred <br><br>Experience managing end-to-end project lifecycle including scope,planning,estimation,schedule,milestones,budgeting,governance (WSR / MSR/QBR),KPI,RAID,risks,issues,assumptions,and change requests <br><br>Experience in client communication,solution workshops,pre-sales support,and executive reporting",Hybrid - Bengaluru,Not disclosed,INR,0,0,True,0,0.0,0.0,14-17 Yrs,14.0,17.0,30+ Days Ago,2026-08-17T05:53:10.018Z,1786945990018.0,jp,1,,,False,,,,,,,False,,,3:23 PM,https://www.naukri.com/job-listings-technical-project-manager-gen-ai-everforth-quinnox-bengaluru-14-to-17-years-010626002563,everforth-quinnox-jobs-careers-16545,https://www.ambitionbox.com/reviews/everforth-quinnox-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,516.0,3.9,1167.0,False,True,,,,,,True,,,https://img.naukimg.com/logo_images/groups/v1/481178.gif,"['generative ai', 'Artificial Intelligence', 'LLM', 'Machine Learning', 'Aiml', 'Power BI', 'Ci/Cd', 'Governance']"
39,260526504673,Gen AI Developer Specialist - Hexa-Vimala,PSRTEK,4811557,123667333,0,"Loop,Usage,Cloud,Deployment,Budgeting,interview scheduling,Python,Scheduling","Proven production deployment experience. Disclaimer: This job posting has been aggregated from external source<br><br>Candidates must explain real-world challenges faced during implementations<br><br>Required Skills:  . Azure / OpenAI or langchain agent-ex,knoweldge graph experience<br><br>Experience : 4 to 6 yrs . Budget : 17 to 19L . <br><br>Experience in AI : 3+ years (Hands-on) .",Coimbatore,Not disclosed,INR,0,0,True,0,0.0,0.0,12-15 Yrs,12.0,15.0,30+ Days Ago,2026-05-26T12:26:32.000Z,1779798392000.0,crawled,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=260526504673&logstr=srprestapi,https://www.psrtek.com/career-india.php?job_id=z5G7h3l6a1kMvyS65NP3c-tGEV0lgF9CpccVCxr3dpY=,9:56 PM,https://www.naukri.com/job-listings-gen-ai-developer-specialist-hexa-vimala-psr-tek-coimbatore-12-to-15-years-260526504673,psrtek-jobs-careers-3104194,https://www.ambitionbox.com/reviews/psrtek-inc-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,54.0,3.7,1028.0,False,False,,,,,,False,,,https://img.naukimg.com/logo_images/groups/v1/4811557.gif,"['Loop', 'Usage', 'Cloud', 'Deployment', 'Budgeting', 'interview scheduling', 'Python', 'Scheduling']"
40,240426500905,Gen AI (architect) - Data Modeling,Sparix Global,11568578,125545718,0,"Data modeling,Business Development Manager,Consulting,Architectural design,data governance,Presales,Data quality,Distribution system","Required Skills Experience . 12-15+ years of industry experience,with a proven track record as a Data / AI Architect or Solution Architect<br><br> Strong consulting and client-facing skills,with experience in pre-sales,solutioning,and driving business growth<br><br>Proven experience designing and architecting production-grade GenAI and RAG systems",Remote,Not disclosed,INR,0,0,True,0,0.0,0.0,12-15 Yrs,12.0,15.0,30+ Days Ago,2026-04-24T09:35:20.000Z,1777023320000.0,crawled,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=240426500905&logstr=srprestapi,https://sparixglobal.com/career/?job_id=z5G7h3l6a1kMvyS65NP3cwepqamFcxjJlzEKAZBKus8=,7:05 PM,https://www.naukri.com/job-listings-gen-ai-architect-data-modeling-sparix-global-private-limited-remote-12-to-15-years-240426500905,sparix-global-jobs-careers-124628190,https://www.ambitionbox.com/reviews/sparix-global-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,7.0,4.1,1025.0,False,False,,,,,,False,,,https://img.naukimg.com/logo_images/groups/v1/11568578.gif,"['Data modeling', 'Business Development Manager', 'Consulting', 'Architectural design', 'data governance', 'Presales', 'Data quality', 'Distribution system']"
43,160626501314,IIQ - Gen AI Program Manager,Crisil,340662,1269626,0,"Product management,Computer science,Front office,Automation,Corporate actions,Back office,Project planning,Risk management","Bachelor s or master s degree in engineering,Computer Science,Business,or related field.  . 15-18 years of experience in product management or program management roles.  . Strong experience working in banking environments with exposure to Front Office,Middle Office,and Back Office domains.",Pune,Not disclosed,INR,0,0,True,0,0.0,0.0,15-18 Yrs,15.0,18.0,30+ Days Ago,2026-06-16T11:20:03.000Z,1781608803000.0,crawled,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=160626501314&logstr=srprestapi,https://career.crisil.com/crisil/jobview/iiq-gen-ai-program-manager-pune-maharashtra-india-2026021711434965,8:50 PM,https://www.naukri.com/job-listings-iiq-gen-ai-program-manager-crisil-pune-15-to-18-years-160626501314,crisil-jobs-careers-4114,https://www.ambitionbox.com/reviews/crisil-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,2061.0,3.5,1060.0,False,False,,,,,,False,,,https://img.naukimg.com/logo_images/groups/v1/340662.gif,"['Product management', 'Computer science', 'Front office', 'Automation', 'Corporate actions', 'Back office', 'Project planning', 'Risk management']"
43,140426501306,"Gen AI, Python, LLM Professional",PSRTEK,4811557,123667333,0,"python,css,c++,c,data analysis,natural language processing,machine learning,javascript","<p> <span> <span> <span> <span> S.No. </span> </span> </span> </span> </p> <p> <span> <span> <span> <span> <span> Skill </span> </span> </span> </span> </span> </p> <p> <span> <span> <span> <span> <span> Location </span> </span> </span> </span> </span> </p> <p> <span> <span> <span> <span> <span> Open Positions </span> </span> </span> </span> </span> </p> <p> <span> <span> <span> <span> 1 </span> </span> </span> </span> </p> <p> <span> <span> <span> <span> <span> GenAI, Python, LLM </span> </span> </span> </span> </span> </p> <p> <span> <span> <span> <span> <span> Hyderabad </span> </span> </span> </span> </span> </p> <p> <span> <span> <span> <span> <span> 10 </span> </span> </span> </span> </span> </p> <p> <span> <span> <span> <span> Experience & CTC Details. Target quick joiner </span> </span> </span> </span> </p> <p> <span> <span> <span> <span> 6 to 9 yrs - 30 L </span> </span> </span> </span> </p> <p> <span> <span> <span> <span> 9 to 12 Yrs -36 L </span> </span> </span> </span> </p> <p> <span> <span> <span> <span> 12 to 15 yrs -42L </span> </span> </span> </span> </p> <p> </p>",Hyderabad,Not disclosed,INR,0,0,True,0,0.0,0.0,12-15 Yrs,12.0,15.0,30+ Days Ago,2026-04-14T09:33:25.000Z,1776159205000.0,crawled,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=140426501306&logstr=srprestapi,https://jobsapi.com/careers/?job_id=z5G7h3l6a1kMvyS65NP3c_BL8aFXTDRBp7CXc-7MNUU=,7:03 PM,https://www.naukri.com/job-listings-gen-ai-python-llm-professional-psr-tek-hyderabad-12-to-15-years-140426501306,psrtek-jobs-careers-3104194,https://www.ambitionbox.com/reviews/psrtek-inc-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,54.0,3.7,1028.0,False,False,,,,,,False,,,https://img.naukimg.com/logo_images/groups/v1/4811557.gif,"['python', 'css', 'c++', 'c', 'data analysis', 'natural language processing', 'machine learning', 'javascript']"
44,120326503791,Gen AI -Architect -GR,Legato,4608615,4589998,0,"SAN,Manager Quality Assurance,Infrastructure management,Analytical,Disaster recovery,Genetics,RFP,Operations",". A regular in Fortune 500 list,Elevance Health ranked 20 in Gail Boudreaux,President and CEO of Elevance Health has been a consistent name in the Fortune list of most powerful women and currently holds 4th rank on this list<br><br> . Job Type:  Full time<br><br>Bachelor s degree in any Engineering Stream . <br><br>Architect -AI . Requirement Type . <br><br>EXPERIENCE . .",Bengaluru,Not disclosed,INR,0,0,True,0,0.0,0.0,15-20 Yrs,15.0,20.0,30+ Days Ago,2026-03-12T11:56:42.000Z,1773316602000.0,crawled,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=120326503791&logstr=srprestapi,https://elevancehealth.wd1.myworkdayjobs.com/en-US/carelonglobal_in/job/IND---HR---Gurugram-Candor-Tech-Space/Gen-AI--Architect--GR---39330-68617-JR182517_JR182517,9:26 PM,https://www.naukri.com/job-listings-gen-ai-architect-gr-legato-health-technologies-llp-bengaluru-15-to-20-years-120326503791,legato-jobs-careers-3974784,https://www.ambitionbox.com/reviews/carelon-global-solutions-reviews?utm_campaign=srp_ratings&utm_medium=desktop&utm_source=naukri,4562.0,3.9,1028.0,False,False,,,,,,False,,,https://img.naukimg.com/logo_images/groups/v1/4608615.gif,"['SAN', 'Manager Quality Assurance', 'Infrastructure management', 'Analytical', 'Disaster recovery', 'Genetics', 'RFP', 'Operations']"
44,100726501015,Senior Solution Architect (Gen AI),Krazy Mantra Hr Solutions,2756288,125625247,0,"c#,snowflake,python,service bus,eda,entity framework,microsoft azure,cosmos","<div><div> </div> <div> <p>Skills : Solution Architecture experience, Azure Services (Azure Functions, WebJobs, Service Bus), Microservices Architecture and Event-Driven Architecture (EDA), Generative AI and Agentic AI, Proficiency in C#, Python , Cosmos DB, PostgreSQL, and Snowflake, Exposure to React, Supabase, and Netlify</p> <p>Notice Period: Immediate to 45days</p> <br /> ..</div></div>  Disclaimer : This job posting has been aggregated from external source. Role details, content, and availability are subject to change. Applicants are advised to confirm the latest information directly on the company website before applying.",Pune,Not disclosed,INR,0,0,True,0,0.0,0.0,12-20 Yrs,12.0,20.0,30+ Days Ago,2026-07-10T10:09:38.000Z,1783678178000.0,crawled,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=100726501015&logstr=srprestapi,https://www.kmhr.in/job_description.php?id=1616,7:39 PM,https://www.naukri.com/job-listings-senior-solution-architect-gen-ai-krazy-mantra-hr-solutions-pune-12-to-20-years-100726501015,krazy-mantra-hr-solutions-jobs-careers-125625247,,,,1028.0,False,False,True,,False,,,False,,,https://img.naukimg.com/logo_images/groups/v1/2756288.gif,"['c#', 'snowflake', 'python', 'service bus', 'eda', 'entity framework', 'microsoft azure', 'cosmos']"
44,100726501014,Senior Solution Architect (Gen AI),Krazy Mantra Hr Solutions,2756288,125625247,0,"c#,snowflake,python,service bus,eda,entity framework,microsoft azure,cosmos","<div><div> </div> <div> <p>Skills : Solution Architecture experience, Azure Services (Azure Functions, WebJobs, Service Bus), Microservices Architecture and Event-Driven Architecture (EDA), Generative AI and Agentic AI, Proficiency in C#, Python , Cosmos DB, PostgreSQL, and Snowflake, Exposure to React, Supabase, and Netlify</p> <p>Notice Period: Immediate to 45days</p> <br /> ..</div></div>  Disclaimer : This job posting has been aggregated from external source. Role details, content, and availability are subject to change. Applicants are advised to confirm the latest information directly on the company website before applying.",Bengaluru,Not disclosed,INR,0,0,True,0,0.0,0.0,12-20 Yrs,12.0,20.0,30+ Days Ago,2026-07-10T10:09:38.000Z,1783678178000.0,crawled,1,,,False,,,,,,,True,https://www.naukri.com/cloudgateway-apply/apply-services/v0/apply/saveCompanyApply?id=&file=100726501014&logstr=srprestapi,https://www.kmhr.in/job_description.php?id=1616,7:39 PM,https://www.naukri.com/job-listings-senior-solution-architect-gen-ai-krazy-mantra-hr-solutions-bengaluru-12-to-20-years-100726501014,krazy-mantra-hr-solutions-jobs-careers-125625247,,,,1028.0,False,False,True,,False,,,False,,,https://img.naukimg.com/logo_images/groups/v1/2756288.gif,"['c#', 'snowflake', 'python', 'service bus', 'eda', 'entity framework', 'microsoft azure', 'cosmos']"
